emuIRN,curatorial_section,object_number,object_name,native_name,culture,provenience,material,period,date_made,date_made_early,date_made_late,accession_credit_line,creator,description,manufacture_locationlocus,culture_area,technique,iconography,measurement_height,measurement_length,measurement_width,measurement_outside_diameter,measurement_tickness,measurement_unit,other_numbers,url,image
426779,Near Eastern,61-14-2706,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Rim and handle sherd. Oval handle. 3 incised lines on ext. of rim. Red fabric w/ brown/grey core.,,,,,,,,,,,3-27-33/ 338,http://www.penn.museum/collections/object/426779,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426780,Near Eastern,61-14-2707,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"V. small ring base and rim of bowl. Pointed rim, relatively flat/vertical walls and indentation in bottom center where base is. Reddish brown fabric w/ grey core. Burn on rim.",,,,,,,,,,,4-10-33/ 381|(142),http://www.penn.museum/collections/object/426780,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426781,Near Eastern,61-14-2708,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Rim sherd. Thin and pointed, bent/angled at bottom of sherd. Orange fabric. Horizontal brown lines.",,,,,,,,,,,4-13-33/ 404,http://www.penn.museum/collections/object/426781,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426782,Near Eastern,61-14-2709,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Ring base. Brown fabric w/ diffuse grey core. Faded horizontal brown circles painted on int.,,,,,,,,,,,4-19-33/ 424,http://www.penn.museum/collections/object/426782,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426783,Near Eastern,61-14-2710,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Simple, rounded rim sherd of shallow vessel/dish. Brown fabric w/ grey core. Red burnished int. and rim.",,,,,,,,,,,5-8-33/ 487,http://www.penn.museum/collections/object/426783,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426784,Near Eastern,61-14-2711,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Everted thin rim sherd, Orange/ brown fabric. 2 pieces mended. Brown design painted on ext. Orientation vertical.",,,,,,,,,,,5-15-33/ 459,http://www.penn.museum/collections/object/426784,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426785,Near Eastern,61-14-2712,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Dsic base, slightly indented on bottom ext. Faint line imprint on int (cloth?). Pink/orange fabirc/ coarse w/ grey inclusions.",,,,,,,,,,,3-29-33/ 350,http://www.penn.museum/collections/object/426785,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426786,Near Eastern,61-14-2713,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Rimg base. Circular indentation on bottom int. Coarse buff fabric.,,,,,,,,,,,3-30-33/ 347,http://www.penn.museum/collections/object/426786,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426787,Near Eastern,61-14-2714,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Shallow ring base. Coarse, pink/tan fabric. Roughly formed int.",,,,,,,,,,,32-33/ 350,http://www.penn.museum/collections/object/426787,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426788,Near Eastern,61-14-2715,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Folded hole-mounth rim, w/ incision on ext. 5cm below that. Brown fabric. Slurried clay on int.",,,,,,,,,,,4-8-33/ 390|(41),http://www.penn.museum/collections/object/426788,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426789,Near Eastern,61-14-2716,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Elaborately shaped hole-mouth rim sherd. Everted ledge protruding from top on 45 degree angle. Point ridge 2.5cm below that on ext. Yellow/tan fabric w/ pink ext, grey inclusions.",,,,,,,,,,,3-22-33/ 306|(46),http://www.penn.museum/collections/object/426789,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426790,Near Eastern,61-14-2717,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Dsic base. Red fabric w/ white inclusions.,,,,,,,,,,,3-29-33,http://www.penn.museum/collections/object/426790,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426791,Near Eastern,61-14-2718,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Body sherd. Red fabric.,,,,,,,,,,,3-25-33/ 320,http://www.penn.museum/collections/object/426791,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426792,Near Eastern,61-14-2719,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Rim sherd w/ everted traingular shape. Gentle ridge in body 2cm below rim. Brown fabric w/ tan core, white inclusions.",,,,,,,,,,,3-22-33/ 301|(91),http://www.penn.museum/collections/object/426792,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426793,Near Eastern,61-14-2720,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Shallow dish w/ everted ledge rim and v. thick base. Coarse red fabric w/ white inclusions.,,,,,,,,,,,4-8-33/ 375,http://www.penn.museum/collections/object/426793,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426794,Near Eastern,61-14-2721,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Body sherd w/ 2 complete and 2 partial holes next to handle stub. Orange/brown fabric w/ brown horizontal lines painted on ext.,,,,,,,,,,,215,http://www.penn.museum/collections/object/426794,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426796,Near Eastern,61-14-2723,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Body sherd, thin. red fabric w/ grey core. Burnt on edges of ext, and faded white lines.",,,,,,,,,,,5-22-33/ 531,http://www.penn.museum/collections/object/426796,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426797,Near Eastern,61-14-2724,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Partial ring base and body sherd. 2 thick brown/red horizontal stripes on ext. Pink/tan fabric.,,,,,,,,,,,4-17-33/ 401,http://www.penn.museum/collections/object/426797,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426798,Near Eastern,61-14-2725,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Everted, pointed rim sherd that also protrudes pointed into int. Orange fabric w/ grey core.",,,,,,,,,,,5-8-33/ 487,http://www.penn.museum/collections/object/426798,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426799,Near Eastern,61-14-2726,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Body sherd. 5 horizontal brown lines on int. Orange fabric w/ white inclusions.,,,,,,,,,,,4-26-33/ 451,http://www.penn.museum/collections/object/426799,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426801,Near Eastern,61-14-2728,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Body sher. Orange/light brown fabric. 4 red/brown lines on ext.,,,,,,,,,,,5-5-33/ 173,http://www.penn.museum/collections/object/426801,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426802,Near Eastern,61-14-2729,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Body sherd. Grey fabric w/ v. large white inclusions, ext. top layer fired orange. 5 horizontal brown/red lines on ext.",,,,,,,,,,,4-8-33/ 393,http://www.penn.museum/collections/object/426802,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426803,Near Eastern,61-14-2730,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Handle, straight w/ oval section. Pink/tan fabric. Brown cross-hatch painted on ext. spine.",,,,,,,,,,,4-21-33/ 426,http://www.penn.museum/collections/object/426803,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426804,Near Eastern,61-14-2731,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Body sherd. Buff fabric. 4 brown horizontal lines painted on ext.,,,,,,,,,,,4-29-33/ 492,http://www.penn.museum/collections/object/426804,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426805,Near Eastern,61-14-2732,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Rim sherd. Pointed rim w/ int. ridge. Grey/brown fabric w/ brown line painted on rim and int.,,,,,,,,,,,5-19-33/ 416,http://www.penn.museum/collections/object/426805,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426806,Near Eastern,61-14-2733,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Body sherd. Orange fabric. Red and white stripped ext.,,,,,,,,,,,5-3-33/ 483,http://www.penn.museum/collections/object/426806,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426807,Near Eastern,61-14-2734,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Rim sherd, everted w/ flat top. Horizontal red and white stripe ext. and same pattern on rim, but perpendicular to body pattern.",,,,,,,,,,,5-19-33/ 552,http://www.penn.museum/collections/object/426807,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426808,Near Eastern,61-14-2735,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Rim sherd, rounded top, mostly vertical w/ body flaring out at very bottom. Grey fabric w/ horizontal brown lines on ext. Burnt int.",,,,,,,,,,,3-26-33/ 344,http://www.penn.museum/collections/object/426808,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426809,Near Eastern,61-14-2736,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Body sherd. Red/brown fabric w/ white inclusions. Thin.,,,,,,,,,,,3-27-33/ 330,http://www.penn.museum/collections/object/426809,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426810,Near Eastern,61-14-2737,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Smoothed out, shallow ring base. Tan fabric w/ thick grey core.",,,,,,,,,,,4-12-33/ 323|(16),http://www.penn.museum/collections/object/426810,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426811,Near Eastern,61-14-2738,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Hole-mouth rim sherd w/ square ridge protruding 1 cm below rim. Reddish brown fabric.,,,,,,,,,,,3-27-33/ 335,http://www.penn.museum/collections/object/426811,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426812,Near Eastern,61-14-2739,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Rim sherd. Body of vessel bends at an approx. 100 degree angle so that rim bends inward, though very tip is everted. Brown fabric w/ grey core. Thin.",,,,,,,,,,,5-19-33/ 550,http://www.penn.museum/collections/object/426812,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426813,Near Eastern,61-14-2740,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,Shallow ring/indented disc base? Light brown/orange fabric w/ thick grey core. Base has small chip.,,,,,,,,,,,3-29-33/ 344,http://www.penn.museum/collections/object/426813,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
426814,Near Eastern,61-14-2741,Sherd,,,Israel|Beth Shemesh,Ceramic,,,,,"Purchased from Haverford College, 1961",,"Rim sherd. Pointed, everted rim, thin walls slope into relatively flat bottom. Coarse, light brown/orange fabric w/ traces of burnishing.",,,,,,,,,,,3-4-37/ 581,http://www.penn.museum/collections/object/426814,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
34540,Near Eastern,61-14-23A,Pot,,,Israel|Beth Shemesh,Alabaster,,,,,"Purchased from Haverford College, 1961",,Pot fragment from alabaster vase.,,,,,,,,,,,803,http://www.penn.museum/collections/object/34540,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
69589,Near Eastern,50-2-2898,Base Sherd,,Achamenian,Iran|Bisitun,Ceramic,Achamenian,,,,"Seven Caves Expedition, Bisitum Cave Iran; Carleton S. Coon, 1950",,"Type: medium<br />Temper: medium<br />Surface: red, on black, flat base",,,,,,,,,,,,http://www.penn.museum/collections/object/69589,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
109664,Near Eastern,50-2-2859,Sherd,,Achamenian,Iran|Bisitun,Ceramic,Achamenian,,,,"Seven Caves Expedition, Bisitum Cave Iran; Carleton S. Coon, 1950",,"Type: soft<br />Temper: coarse<br />Surface: gray, white temper",,,,,,,,,,,,http://www.penn.museum/collections/object/109664,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
245038,Near Eastern,64-23-1,Spouted Jar,,,Iran|Sialk,Ceramic|Paint,,,,,"Purchased from Mahboudian Gallery of Ancient Art, 1964",,Fan-spouted vessel; cream buff with painted purplish geometric designs; matt finish,,,,,,,,,,,,http://www.penn.museum/collections/object/245038,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
321426,Near Eastern,64-30-19,Blade,,,Iraq|Grai Resh,Obsidian,Uruk,,,,"Gift of T. H. Carter, 1964",,Four flint; rest obsidian blade tools and 15 uncatalogued waste flakes of obsidian.,,,,,,,,,,,,http://www.penn.museum/collections/object/321426,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
194444,Near Eastern,64-30-25,Blade,,,Iraq|Grai Resh,Obsidian,Uruk,,,,"Gift of T. H. Carter, 1964",,Four flint; rest obsidian blade tools and 15 uncatalogued waste flakes of obsidian.,,,,,,,,,,,,http://www.penn.museum/collections/object/194444,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
137605,Near Eastern,64-34-1,Stamp Seal,,,Iran|Amlash,Copper (uncertain)|Bronze (uncertain),,1999-1000 BC,-1999,-1000,"Museum Purchase, 1964",,Copper/bronze stamp seal. Handle with humped bull at top. Stamped incised with cross design with the four sections filled with linear design.,,,,,,,,,,,,http://www.penn.museum/collections/object/137605,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
209488,Near Eastern,B2636,Ornament (uncertain),,,Iraq|Nippur,Shell,,,,,"Babylonian Expedition to Nippur I,1889",,"CBS Register: small shell, bored at top.  ""Engina mendicania L,""  def. by E.S. Vanetta of the Aacademy of Natural Sciences, January 23, 1908",,,,,,,,,,cm,,http://www.penn.museum/collections/object/209488,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
231973,Near Eastern,29-105-630,Bottle,,,Israel|Beth Shean,Glass,,,,,"Expedition to Beth Shean (Beisan); Clarence Fisher, 1921-1928",,"Glass. Small concave base; drop-shaped body, slightly contracted in its centre; high wide neck (upper part missing)",,,,,4.4,,,,,cm,,http://www.penn.museum/collections/object/231973,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
7318,Near Eastern,37-11-914,Spindle Whorl,,,Iran|Rayy,Terracotta,,,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,,,,,,,,,,,,RCh 6994|CG850603-5979|UNK-NE-1784,http://www.penn.museum/collections/object/7318,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
6409,Near Eastern,CG840512-5102,Object,,,Iran|Rayy,Wood,,,,,"Received from various sources, pre-1984",,,,,,,,,,,,,,http://www.penn.museum/collections/object/6409,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
279358,Near Eastern,37-11-146,Sherd,,,Iran|Rayy,Ceramic,,Islamic III,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,Of bowl.  Discoloured white glaze on interior with 2 bands of Naskhi inscription in black enclosed by 3 cobalt bands.,,,Glazed,,,,,,,,RN 6862,http://www.penn.museum/collections/object/279358,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
323723,Near Eastern,50-3-909,Flake,,,Iran|Belt Cave,Flint,,,,,"Seven Caves Expedition, Belt Cave Iran; Carleton S. Coon, 1950",,,,,,,,,,,,,,http://www.penn.museum/collections/object/323723,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
69332,Near Eastern,37-11-64,Bowl,,,Iran|Rayy,Artificial Paste|Glaze,,Islamic II,,,"The Boston Museum of Fine Arts / University Museum Expedition to Rayy; Erich F. Schmidt, 1937",,"Ring base, rounded sides, flat rim with rope edge.  Light green crackle glaze on interior and most of exterior.  Band of graffito ovals on interior.",,,Glazed,,,,,,,,RN 6156|Draw. po 893,http://www.penn.museum/collections/object/69332,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
14127,Near Eastern,50-2-1637,Notch,,Mousterian,Iran|Bisitun,Flint,Mousterian,,,,"Seven Caves Expedition, Bisitum Cave Iran; Carleton S. Coon, 1950",,,,,,,,,,,,,,http://www.penn.museum/collections/object/14127,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
68896,Near Eastern,50-2-2021,Core Fragment,,,Iran|Bisitun,Flint,,,,,"Seven Caves Expedition, Bisitum Cave Iran; Carleton S. Coon, 1950",,,,,,,,,,,,,,http://www.penn.museum/collections/object/68896,https://upmaa-pennmuseum.netdna-ssl.com/collections/images/image_not_available_300.jpg
