id,creator_id,updater_id,original_id,institution_id,country_id,creation_date,update_date,filename,file_size,width,height,dating,name,street,postcode,locality,area,addition,expanded_name,material,technique,technique_author,format,literature,page,figure,table,isbn,comment,rights,museris_url,museris_cote,visibility,image_validator_id,data_validator_id,image_validation_date,data_validation_date,owner_id,document_type_id,domain_id,precision,technique_date,object_reference,production_place,from,to,site,document_size,url,url_description,code,location,plain_name,legacy_id
55212282,,3368,,,223,2018-03-28 15:07:51,2020-03-30 12:24:04,tiresias-70805.jpg,0,2988,2121,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique aux colonnes surélevées, T 1",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique aux colonnes surélevées, T 1. 
<br> [12.6 x 9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVIII, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70805,POINT(38.269978 34.553048),,70805
55212283,,3368,,,223,2018-03-28 15:12:45,2020-03-30 12:20:12,tiresias-70806.jpg,0,2103,2057,,"Palmyre/Tadmor, sanctuaire de Baalshamîn. Dégagement du portique S 4",,,Palmyre/Tadmor,,,"Palmyre/Tadmor, sanctuaire de Baalshamîn. Dégagement du portique S 4.
<br> [8.9 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVII, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70806,POINT(38.269978 34.553048),,70806
55212284,,3368,,,223,2018-03-28 15:18:06,2020-03-30 12:19:50,tiresias-70807.jpg,0,3016,2080,,"Palmyre/Tadmor, sanctuaire de Baalshamîn. Cour sud",,,Palmyre/Tadmor,,,"Palmyre/Tadmor, sanctuaire de Baalshamîn. Cour sud.
<br> [12.8 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIV, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-70807,POINT(38.269978 34.553048),,70807
55212285,,3368,,,223,2018-03-28 15:23:42,2020-03-30 12:18:13,tiresias-70808.jpg,0,2068,2090,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Murs tardifs dans la grande cour",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Murs tardifs dans la grande cour.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-70808,POINT(38.269978 34.553048),,70808
55212286,,3368,,,223,2018-03-28 15:28:52,2020-03-30 12:17:58,tiresias-70809.jpg,0,2067,2089,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Murs tardifs dans la grande cour",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Murs tardifs dans la grande cour.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-70809,POINT(38.269978 34.553048),,70809
55212287,,3368,,,223,2018-03-28 15:33:39,2020-03-30 12:17:36,tiresias-70810.jpg,0,2463,1754,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonne du portique C 5 et murs adjacents",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonne du portique C 5 et murs adjacents.
<br> [10.5 x 7.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LV, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,122,site,1954-1956,,,,,tiresias,,,,IAS-COL-70810,POINT(38.269978 34.553048),,70810
55212292,,3368,,,223,2018-03-29 09:27:38,2020-03-30 12:17:17,tiresias-70815.jpg,0,2107,2055,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud.
<br> [8.9 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVI, n°3, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-70815,POINT(38.269978 34.553048),,70815
55212293,,3368,,,223,2018-03-29 09:42:44,2020-03-30 12:16:58,tiresias-70816.jpg,0,3016,2090,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Cour sud.
<br> [12.8 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVI, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-70816,POINT(38.269978 34.553048),,70816
55212294,,3368,,,223,2018-03-29 09:48:32,2020-03-30 12:16:41,tiresias-70817.jpg,0,2032,3028,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console à tenon (257/258)",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console à tenon (257/258).
<br> [8.7 x 12.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LIX, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1055,site,1954-1956,,,,,tiresias,,,,IAS-COL-70817,POINT(38.269978 34.553048),,70817
55212295,,3321,,,223,2018-03-29 09:53:51,2020-03-26 15:33:37,tiresias-70818.jpg,0,1772,2455,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Bases de colonnes et chapiteaux de colonnes corinthiens",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Bases de colonnes et chapiteaux de colonnes corinthiens. 
<br> [7.5 x 10.5 cm] 
<br> (Photographie en noir et blanc)",,,,,,,,,,,,,,public,,,,,,1,615,,,,,,,tiresias,,,,IAS-COL-70818,POINT(38.269978 34.553048),,70818
55212296,,3368,,,223,2018-03-29 09:59:38,2020-03-24 11:22:02,tiresias-70819.jpg,0,1671,2380,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonne du portique T 2",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonne du portique T 2.
<br> [7.1 x 10.1 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,122,site,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIX, n°1, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70819,POINT(38.269978 34.553048),,70819
55212297,,3368,,,223,2018-03-29 10:34:49,2020-03-30 12:16:24,tiresias-70820.jpg,0,2964,1992,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique S 4",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique S 4.
<br> [12.6 x 8.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.), <em>Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXVII, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70820,POINT(38.269978 34.553048),,70820
55212298,,3368,,,223,2018-03-29 10:42:47,2020-03-30 12:16:08,tiresias-70821.jpg,0,2478,1768,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Salle de banquets",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Salle de banquets.
<br> [10.5 x 7.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLI, n°5, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,847,site,1954-1956,,,,,tiresias,,,,IAS-COL-70821,POINT(38.269978 34.553048),,70821
55212299,,3368,,,223,2018-03-29 10:47:36,2020-03-30 12:15:42,tiresias-70822.jpg,0,3004,2063,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue de l'est",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue de l'est.
<br> [12.7 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLII, n°2, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-70822,POINT(38.269978 34.553048),,70822
55212300,,3368,,,223,2018-03-29 10:53:11,2020-03-30 12:15:10,tiresias-70823.jpg,0,2469,1766,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Salle de banquets",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Salle de banquets.
<br> [10.4 x 7.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLI, n°6, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,847,site,1954-1956,,,,,tiresias,,,,IAS-COL-70823,POINT(38.269978 34.553048),,70823
55212301,,3368,,,223,2018-03-29 10:57:45,2020-03-30 12:14:42,tiresias-70824.jpg,0,3026,2071,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue de l'ouest",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue de l'ouest.
<br> [12.8 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLII, n°3, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-70824,POINT(38.269978 34.553048),,70824
55212302,,3368,,,223,2018-03-29 11:01:32,2020-03-30 12:14:24,tiresias-70825.jpg,0,2073,2095,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C1, colonnes relevées",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C1, colonnes relevées.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°5, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70825,POINT(38.269978 34.553048),,70825
55212303,,3368,,,223,2018-03-29 11:07:03,2020-03-30 12:14:01,tiresias-70826.jpg,0,2073,2095,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du portique C 1",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du portique C 1.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°3, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70826,POINT(38.269978 34.553048),,70826
55212304,,3368,,,223,2018-03-29 11:11:49,2020-03-30 12:13:42,tiresias-70827.jpg,0,2109,2052,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonnes du portique C 3",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonnes du portique C 3.
<br> [8.9 x 8.7 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°6, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,122,site,1954-1956,,,,,tiresias,,,,IAS-COL-70827,POINT(38.269978 34.553048),,70827
55212305,,3368,,,223,2018-03-29 11:18:46,2020-03-30 12:12:25,tiresias-70828.jpg,0,2099,2059,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1, colonnes couchées",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1, colonnes couchées.
<br> [8.9 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°4, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70828,POINT(38.269978 34.553048),,70828
55212306,,3368,,,223,2018-03-29 11:25:55,2020-03-30 12:12:06,tiresias-70829.jpg,0,2079,2085,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1 dégagé",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1 dégagé.
<br> [8.8 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIII, n°6, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70829,POINT(38.269978 34.553048),,70829
55212307,,3368,,,223,2018-03-29 11:30:33,2020-03-30 12:11:50,tiresias-70830.jpg,0,2477,1758,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1 et rue V 3",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 1 et rue V 3.
<br> [10.5 x 7.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LV, n°4, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,995,site,1954-1956,,,,,tiresias,,,,IAS-COL-70830,POINT(38.269978 34.553048),,70830
55212308,,3321,,,223,2018-03-29 11:35:33,2019-11-19 17:12:38,tiresias-70831.jpg,0,2113,2977,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Rue V 1, vue de la Grande Colonnade",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Rue V 1, vue de la Grande Colonnade.
<br> [9 x 12.6 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LII, n°2, ",,,,,,,,,public,,,,,,90,995,,1954-1956,,,,,tiresias,,,,IAS-COL-70831,POINT(38.269978 34.553048),,70831
55212309,,3368,,,223,2018-03-29 11:39:41,2020-03-30 12:10:50,tiresias-70832.jpg,0,2463,1753,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 3",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique C 3.
<br> [10.5 x 7.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. LII, n°4, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70832,POINT(38.269978 34.553048),,70832
55212310,,3368,,,223,2018-03-29 11:47:00,2020-03-30 12:10:31,tiresias-70833.jpg,0,2037,2075,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Angle de l'avant-cour des bâtiments nord (point A)",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Angle de l'avant-cour des bâtiments nord (point A).
<br> [8.6 x 8.9 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. L, n°5, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,749,site,1954-1956,,,,,tiresias,,,,IAS-COL-70833,POINT(38.269978 34.553048),,70833
55212311,,3321,,,223,2018-03-29 11:52:00,2020-04-10 13:06:11,tiresias-70834.jpg,0,2992,2045,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Bases de colonnes",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Bases de colonnes.
<br> [12.7 x 8.7 cm] 
<br> (Photographie en noir et blanc)",,,,,,,,,,,,,,public,,,,,,90,1,,,,,,,tiresias,,,,IAS-COL-70834,POINT(38.269978 34.553048),,70834
55212312,,3368,,,223,2018-03-29 11:57:01,2020-03-24 11:19:20,tiresias-70835.jpg,0,2992,2051,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue de l'est",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Grande cour, vue de l'est.
<br> [12.7 x 8.8 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,,1954-1956,"Le même objet apparaît dans: COLLART (P.), VICARI (J.), Le sanctuaire de Baalshamîn à Palmyre, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLII, n°2, (Bibliotheca Helvetica Romana, 10).",,,,tiresias,,,,IAS-COL-70835,POINT(38.269978 34.553048),,70835
55212313,,3368,,,223,2018-03-29 12:02:53,2020-03-30 12:10:11,tiresias-70836.jpg,0,3005,2079,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonnes du portique C 3",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Colonnes du portique C 3.
<br> [8.9 x 8.7 cm]
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XLIV, n°6, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,122,site,1954-1956,,,,,tiresias,,,,IAS-COL-70836,POINT(38.269978 34.553048),,70836
55212314,,3321,,,223,2018-03-29 12:08:41,2019-11-19 17:12:38,tiresias-70837.jpg,0,2795,2054,,"Palmyre/<em>Tadmor</em>, Grande Colonnade",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, Grande Colonnade.
<br> [11.9 x 8.7 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,122,,1954-1956,,,,,tiresias,,,,IAS-COL-70837,POINT(38.269978 34.553048),,70837
55212315,,3321,,,223,2018-03-29 12:14:14,2019-11-19 17:12:38,tiresias-70838.jpg,0,2297,2000,,"Palmyre/<em>Tadmor</em>, cour du temple de Bêl",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, cour du temple de Bêl.
<br> [9.7 x 8.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,749,,1954-1956,,,,,tiresias,,,,IAS-COL-70838,POINT(38.269978 34.553048),,70838
55212316,,3321,,,223,2018-03-29 12:18:32,2019-11-19 17:12:38,tiresias-70839.jpg,0,2967,2020,,"Palmyre/<em>Tadmor</em>, Grande Colonnade",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, Grande Colonnade.
<br> [12.6 x 8.6 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,122,,1954-1956,,,,,tiresias,,,,IAS-COL-70839,POINT(38.269978 34.553048),,70839
55212317,,3368,,,223,2018-03-29 12:24:46,2020-03-30 12:09:51,tiresias-70840.jpg,0,2988,1993,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique T 2",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Dégagement du portique T 2.
<br> [12.7 x 8.5 cm] 
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,"COLLART (P.), VICARI (J.),<em> Le sanctuaire de Baalshamîn à Palmyre</em>, vol. II, Topographie et architecture, Institut suisse de Rome, 1969, pl. XXXIX, n°1, (<em>Bibliotheca Helvetica Romana</em>, 10).",,,,,,,,,public,,,,,,90,1034,site,1954-1956,,,,,tiresias,,,,IAS-COL-70840,POINT(38.269978 34.553048),,70840
55212318,,3321,,,223,2018-03-29 12:30:32,2020-04-10 13:06:11,tiresias-70841.jpg,0,2393,1646,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Photographie de la fouille",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Photographie de la fouille.
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,133,,1954-1956,,,,,tiresias,,,,IAS-COL-70841,POINT(38.269978 34.553048),,70841
55212319,,3321,,,223,2018-03-29 15:08:05,2020-03-26 15:33:37,tiresias-70842.jpg,0,2990,2046,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique T1",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Portique T1.
<br> [12.7 x 8.7 cm] 
<br> (Photographie en noir et blanc)",,,,,,,,,,,,,,public,,,,,,1,88,,,,,,,tiresias,,,,IAS-COL-70842,POINT(38.269978 34.553048),,70842
55212320,,3321,,,223,2018-03-29 15:14:57,2020-04-10 13:06:11,tiresias-70843.jpg,0,1663,2393,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Photographie de la fouille",,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Photographie de la fouille.
<br> (Photographie en noir et blanc)",,,"Paul Collart, IASA-UNIL",,,,,,,,,,,public,,,,,,90,133,,1954-1956,,,,,tiresias,,,,IAS-COL-70843,POINT(38.269978 34.553048),,70843
