,emuIRN,curatorial_section,object_number,object_name,native_name,culture,provenience,material,period,date_made,date_made_early,date_made_late,accession_credit_line,creator,description,manufacture_locationlocus,culture_area,technique,iconography,measurement_height,measurement_length,measurement_width,measurement_outside_diameter,measurement_tickness,measurement_unit,other_numbers,url,image_url
3292,226225,Egyptian,E250,Wall,,,Egypt|Illahun,Limestone|Pigment,Middle Kingdom|Twelfth Dynasty,1938 - 1759 BC,-1939,-1758,"Purchased from William Flinders Petrie, 1890",,"Limestone. Incised and painted. Figure showing ""Removal of foot print."" From Shrine of Princess ""Atum-Neferu."" See E 246.",,,,,,,,,,,ES250,http://www.penn.museum/collections/object/226225,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3293,293619,Egyptian,E252,Casing Block,,,Egypt|Illahun,Limestone,Middle Kingdom|Twelfth Dynasty,1938 - 1759 BC,-1939,-1758,"Purchased from William Flinders Petrie, 1890",,"Limestone. Outer face showing joint-bed and brown weathering. From Shrine of Princess ""Atum-Neferu."" See E 246.",,,,,,,,,,,ES252,http://www.penn.museum/collections/object/293619,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3294,47687,Egyptian,E13525,Basin (Vessel),,,Egypt|Giza,Limestone,Old Kingdom|Fourth Dynasty|Fifth Dynasty,2625 - 2350 BC,-2626,-2349,"The Eckley B. Coxe Jr. Expedition to Giza, Egypt; Clarence Stanley Fisher, 1920",,Of Iy-merer.,,,,,11.0,31.0,18.0,,,cm,G48|17,http://www.penn.museum/collections/object/47687,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3295,101513,Egyptian,E15729.16,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/101513,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3296,114244,Egyptian,E15729.18,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/114244,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3297,214707,Egyptian,E1891,Shawabti,,,"Egypt|Thebes, Egypt",Faience,Third Intermediate Period|Twenty-Fifth Dynasty|Twenty-Second Dynasty,760 - 656 BC,-761,-655,"Distribution from the Egyptian Research Account, 1896",,"Of a man with trace of a beard. Faded to light green. Inscription not very legible possibly (nh m3 ', Ankhma.",,,,,,,,,,,ES 1891,http://www.penn.museum/collections/object/214707,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3298,8533,Egyptian,E342,Shawabti,,,Egypt|Illahun,Faience,Third Intermediate Period|Twenty-First Dynasty,1075 - 945 BC,-1076,-944,"Purchased from William Flinders Petrie, 1890",,No beard. Turquoise faience. Broken away at feet. Left arm across body. Right arm at side.,,,,,,,,,,,ES 342,http://www.penn.museum/collections/object/8533,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3299,317218,Egyptian,E346,Shawabti,,,Egypt|Illahun,Faience,Third Intermediate Period|Twenty-First Dynasty,1075 - 945 BC,-1076,-944,"Purchased from William Flinders Petrie, 1890",,"Faience, turquoise. Partially illegible inscription of ""Overseer of the lake Pa-ser (?)""",,,,,,,,,,,ES 346,http://www.penn.museum/collections/object/317218,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3300,110519,Egyptian,E1894,Shawabti,,,"Egypt|Thebes, Egypt",Faience,Third Intermediate Period|Twenty-Fifth Dynasty|Twenty-Second Dynasty,760 - 656 BC,-761,-655,"Distribution from the Egyptian Research Account, 1896",,"Of a man, no beard. Faded to light green. Of a priest of Mut, Nebnetcheru.",,,,,,,,,,,ES 1894,http://www.penn.museum/collections/object/110519,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3301,227369,Egyptian,E1897,Shawabti,,,"Egypt|Thebes, Egypt",Faience,Third Intermediate Period|Twenty-Fifth Dynasty|Twenty-Second Dynasty,760 - 656 BC,-761,-655,"Distribution from the Egyptian Research Account, 1896",,Of a woman. Turquoise blue. Of Djedaset. See E 1905 and E 1910.,,,,,,,,,,,ES 1897,http://www.penn.museum/collections/object/227369,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3302,111046,Egyptian,E13524,Offering Basin,,,Egypt|Giza,Limestone,Old Kingdom|Fourth Dynasty|Fifth Dynasty,2625 - 2350 BC,-2626,-2349,"The Eckley B. Coxe Jr. Expedition to Giza, Egypt; Clarence Stanley Fisher, 1920",,Of Ruwy.,,,,,12.6,39.0,18.2,,,cm,G47|16,http://www.penn.museum/collections/object/111046,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3303,238865,Egyptian,E13522,Offering Basin,,,Egypt|Giza,Limestone,Old Kingdom|Fourth Dynasty|Fifth Dynasty,2625 - 2350 BC,-2626,-2349,"The Eckley B. Coxe Jr. Expedition to Giza, Egypt; Clarence Stanley Fisher, 1920",,Of Ruwy and Mesat.,,,,,14.0,40.0,25.5,,,cm,G43|14,http://www.penn.museum/collections/object/238865,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3304,264877,Egyptian,E13523,Architecture|Slab,,,Egypt|Giza,Granite,Old Kingdom|Fourth Dynasty|Fifth Dynasty,2625 - 2350 BC,-2626,-2349,"The Eckley B. Coxe Jr. Expedition to Giza, Egypt; Clarence Stanley Fisher, 1920",,Red granite. Of Rewedj and Mes-it.,,,,,8.0,28.0,20.0,,,cm,G45,http://www.penn.museum/collections/object/264877,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3305,109768,Egyptian,E941,Relief,,,Egypt|Coptos,Limestone,Second Intermediate Period,1630 - 1523 BC,-1631,-1522,"Petrie Exploration; subscription of Mr & Mrs. Charles H. Cramp, 1894",,Fine raised relief with a depctio of the falcon-headed god Montu wearing a double-plumed headdress with a sundisk.,,,,Montu,,,,,,,ES941,http://www.penn.museum/collections/object/109768,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3306,280074,Egyptian,E943,Relief,,,Egypt|Coptos,Limestone,Middle Kingdom|Twelfth Dynasty,1938 - 1759 BC,-1939,-1758,"Petrie Exploration; subscription of Mr & Mrs. Charles H. Cramp, 1894",,Limestone. Figure of a Goddess - Nekhbet?,,,,Goddess|Nekhbet,55.5,,26.2,,,cm,ES943,http://www.penn.museum/collections/object/280074,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3307,46138,Egyptian,E1451,Jar,,,Egypt|Ballas (uncertain)|Naqada (uncertain),Ceramic,Egyptian Predynastic Period|Late Egyptian Predynastic Period,5000 - 3000 BC,-5001,-2999,"Distribution from the Egyptian Research Account; William Flinders Petrie, 1895",,Red ware. Ovoid shaped body. High sloping shoulders. Short neck. Rolled rim.,,,,,,,,,,,ES 1451,http://www.penn.museum/collections/object/46138,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3308,301556,Egyptian,E1869A,Canopic Jar,,,"Egypt|Thebes, Egypt",Limestone|Pigment,Third Intermediate Period|Twenty-Second Dynasty,945 - 712 BC,-946,-711,"Distribution from the Egyptian Research Account, 1896",,Belongs with lid (B) - head of Imsety (human head). Traces of red and blue paint.,,,,,24.4,,13.7,,,cm,ES 1869,http://www.penn.museum/collections/object/301556,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3309,301557,Egyptian,E1870A,Canopic Jar,,,"Egypt|Thebes, Egypt",Limestone|Pigment,Third Intermediate Period|Twenty-Second Dynasty,945 - 712 BC,-946,-711,"Distribution from the Egyptian Research Account, 1896",,"Text names Duamutef (canine head), but the head that fits this jar depicts Hapi (baboon head). Traces of red and blue paint.",,,,,24.4,,,16.1,,cm,ES 1870,http://www.penn.museum/collections/object/301557,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3310,58111,Egyptian,E1871A,Canopic Jar,,,"Egypt|Thebes, Egypt",Limestone|Pigment,Third Intermediate Period|Twenty-Second Dynasty,945 - 712 BC,-946,-711,"Distribution from the Egyptian Research Account, 1896",,Traces of red and blue paint. Duamutef.,,,,Duamutef,,,,,,,ES 1871,http://www.penn.museum/collections/object/58111,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3311,299151,Egyptian,E1872A,Canopic Jar,,,"Thebes, Egypt",Limestone|Pigment,Third Intermediate Period|Twenty-Second Dynasty,945 - 712 BC,-946,-711,"Distribution from the Egyptian Research Account, 1896",,Lid (B) depicts Qebehsenuef (falcon head). Traces of red and blue paint. Inside this jar were shawabti fragments and a human tooth.,,,,Qebehsenuef,,,,,,,ES 1872,http://www.penn.museum/collections/object/299151,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3312,43540,Egyptian,E390,Shawabti,,,Egypt|Hawara,Faience,Late Period|Twenty-Sixth Dynasty,664 - 525 BC,-665,-524,"Purchased from William Flinders Petrie, 1890",,"Large, fine, faded-green faience shabti belonging to a man named Horwedja. The shabti has a long striated wig and wears a false beard.  In his proper right hand, he holds a hoe and the rope to a small square basket (which is on his back).  In his left hand, he holds an adze.  The shabti is inscribed with nine horizontal lines of text which begins with his name and titles.  The shabti has an uninscribed back pillar.",,,,,26.5,,7.5,,,cm,ES 390,http://www.penn.museum/collections/object/43540,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3313,288155,Egyptian,E1116,Game Piece|Rod,,,Egypt|Ballas,Ivory,Egyptian Predynastic Period,5000 - 3000 BC,-5001,-2999,"Distribution from the Egyptian Research Account; William Flinders Petrie, 1895",,Apparently used for gaming. Round in section. E1116 - E1158 are from one Tomb.,,,,,,,,,,,ES1116,http://www.penn.museum/collections/object/288155,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3314,135987,Egyptian,E1139,Hair Pin,,,Egypt|Ballas,Ivory,Egyptian Predynastic Period,5000 - 3000 BC,-5001,-2999,"Distribution from the Egyptian Research Account; William Flinders Petrie, 1895",,Tapering needle shape. Bird's head at top. Incised. E1116 - E1158 are from one Tomb.,,,,Bird Head,,11.0,0.5,,,cm,ES1139,http://www.penn.museum/collections/object/135987,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3315,73934,Egyptian,E2043,Stela,,,Egypt|Thebes (Egypt),Wood|Pigment,Third Intermediate Period|Twenty-Second Dynasty,945 - 712 BC,-946,-711,"Distribution from the Egyptian Research Account, 1896",,"Round topped wooden stela belonging to the chantress of Amun, Tasheryt. She stands on the right side of the stela wearing a long, sheer dress and has her hands raised in adoration to Re-Horakhty who is seated on the left.  Re-Horakhty has a large solar disk on his head and he holds the crook and flail. Before him is a table piled with Offerings.  Six vertical columns of text above identify the god and the woman.  In the lunette are a pair of wedjat eyes and the shen-symbol.",,,,,24.8,,19.2,,,cm,ES 2043,http://www.penn.museum/collections/object/73934,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3316,289100,Egyptian,E15729.21,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/289100,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3317,762,Egyptian,E15729.23,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/762,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3318,148469,Egyptian,E15729.25,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/148469,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3319,289203,Egyptian,E15729.27,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/289203,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3320,81467,Egyptian,E15729.29,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/81467,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3321,45961,Egyptian,E15729.31,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/45961,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3322,178862,Egyptian,E15729.33,Mastaba|False Door,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/178862,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3323,120432,Egyptian,E15729.37,Mastaba,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/120432,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3324,97718,Egyptian,E10433,Vase,,,Sudan|Nubia|Buhen,Ceramic,New Kingdom,1539 - 1075 BC,-1540,-1074,"The Eckley B. Coxe Jr. Expedition to Nubia, Buhen; D. Randall-MacIver and C. L. Wooley, 1910",,"Vase on base, pinkish white slip.",,,,,,,,,,,,http://www.penn.museum/collections/object/97718,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3325,308335,Egyptian,E10112,Seal Ring,,,Sudan|Nubia|Buhen,Bronze,New Kingdom,1539 - 1075 BC,-1540,-1074,"The Eckley B. Coxe Jr. Expedition to Nubia, Buhen; D. Randall-MacIver and C. L. Wooley, 1910",,"Bezel inscribed: god with solar disk, two falcons, etc.",,,,,,,,,,,,http://www.penn.museum/collections/object/308335,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3326,23127,Egyptian,E10347B,Amulet,,,Sudan|Nubia|Buhen,Electrum|Ivory,New Kingdom,1539 - 1075 BC,-1540,-1074,"The Eckley B. Coxe Jr. Expedition to Nubia, Buhen; D. Randall-MacIver and C. L. Wooley, 1910",,,,,,Fly,,,,,,,,http://www.penn.museum/collections/object/23127,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3327,305080,Egyptian,E10476,Jug,,,Sudan|Nubia|Buhen,Ceramic,New Kingdom,1539 - 1075 BC,-1540,-1074,"The Eckley B. Coxe Jr. Expedition to Nubia, Buhen; D. Randall-MacIver and C. L. Wooley, 1910",,Pink clay smoothed.,,,,,,,,,,,,http://www.penn.museum/collections/object/305080,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3328,97719,Egyptian,E10547,Pitcher,,,Sudan|Nubia|Buhen,Ceramic,New Kingdom,1539 - 1075 BC,-1540,-1074,"The Eckley B. Coxe Jr. Expedition to Nubia, Buhen; D. Randall-MacIver and C. L. Wooley, 1910",,Black ware. Incised design.,,,Incised,,,,,,,,,http://www.penn.museum/collections/object/97719,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3329,132513,Egyptian,E10593,Jug,,Mycenean,Sudan|Nubia|Buhen,Ceramic|Paint,New Kingdom,1539 - 1075 BC,-1540,-1074,"The Eckley B. Coxe Jr. Expedition to Nubia, Buhen; D. Randall-MacIver and C. L. Wooley, 1910",,Mycenean vase. Creamy-buff. Black and brown varnish.,,,,,,,,,,,,http://www.penn.museum/collections/object/132513,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3330,292754,Egyptian,E10601,Pitcher,,,Sudan|Nubia|Buhen,Ceramic,New Kingdom,1539 - 1075 BC,-1540,-1074,"The Eckley B. Coxe Jr. Expedition to Nubia, Buhen; D. Randall-MacIver and C. L. Wooley, 1910",,"Black surface, burnished, panelled.",,,,,,,,,,,,http://www.penn.museum/collections/object/292754,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3331,208363,Egyptian,E10618,Pot,,,Sudan|Nubia|Buhen,Ceramic|Paint,New Kingdom,1539 - 1075 BC,-1540,-1074,"The Eckley B. Coxe Jr. Expedition to Nubia, Buhen; D. Randall-MacIver and C. L. Wooley, 1910",,"Plain, purple painted design.",,,Painted,,,,,,,,,http://www.penn.museum/collections/object/208363,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3332,318831,Egyptian,E11317,Jug,,,Egypt|Nubia|Aniba,Ceramic,New Kingdom|Nineteenth Dynasty,1292 - 1190 BC,-1293,-1189,"The Eckley B. Coxe Jr. Expedition to Nubia, Aniba; D. Randall-MacIver and C. L. Wooley, 1911",,Plain pinkish ware. Red wash. Lightly cloth-burnished. Type XL.,,,,,,,,,,,,http://www.penn.museum/collections/object/318831,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3333,24236,Egyptian,E15729.44,Mastaba,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/24236,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3334,233142,Egyptian,E15729.46,Mastaba,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/233142,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3335,243055,Egyptian,E15729.47,Mastaba,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/243055,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3336,160954,Egyptian,E15729.49,Mastaba,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/160954,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3337,156264,Egyptian,E15729.62,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/156264,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3338,164073,Egyptian,E15729.65,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/164073,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3339,160955,Egyptian,E15729.50,Mastaba,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/160955,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3340,104073,Egyptian,E15729.51,Mastaba,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/104073,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3341,94749,Egyptian,E15729.63,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/94749,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3342,98965,Egyptian,E15729.76,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/98965,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3343,187700,Egyptian,E15729.78,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/187700,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3344,270968,Egyptian,E15729.80,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/270968,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3345,269406,Egyptian,E15729.86,Mastaba|Relief,,,Egypt|Saqqara,Limestone|Pigment,Old Kingdom|Fifth Dynasty (uncertain)|Sixth Dynasty (uncertain),2500 - 2170 BC,-2501,-2169,"Gift of John Wanamaker, 1904",,,,,,,,,,,,,,http://www.penn.museum/collections/object/269406,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3346,161678,Egyptian,E5018,Statue,,Meroitic,Egypt|Nubia|Shablul,Sandstone,,100 BC-AD 300,-100,300,"The Eckley B. Coxe Jr. Expedition to Nubia, Shablul; D. Randall-MacIver and C. L. Wooley, 1907",,Head with ear stud.,,,,Head,14.99,,12.09,,,cm,,http://www.penn.museum/collections/object/161678,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3347,156054,Egyptian,E16574,Manuscript,,,Egypt,Papyrus|Ink,,,,,"Purchased from Prof. Moritz; subscription of John F. Lewis, 1911",,Fragment of Greek document.,,,,,,,,,,,Muller B,http://www.penn.museum/collections/object/156054,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
3348,136866,Egyptian,E16199,Statue Fragment,,,Egypt|Tanis,Diorite|Porphyry,Third Intermediate Period|Twenty-Second Dynasty,874-835 BC,-874,-835,"Purchased from D. G. Kelekian, 1926",,"Head from a statue of Osorkon II.  The king wears a nemes headdress whose uraeus is now lost. The eyes may have originally been inlayed. The body of this statue is housed in the Egyptian Museum, Cairo.",,,Inlaid (uncertain),Osorkon II,33.0,,30.8,,,cm,324,http://www.penn.museum/collections/object/136866,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
